"","FAC_ELE","victima"
"5458",73,1
"5459",146,1
"5460",493,0
"5461",197,0
"5462",395,0
"5463",395,0
"5464",197,0
"5465",197,0
"5466",296,0
"5467",319,0
"5468",319,0
"5469",478,0
"5470",319,0
"5471",159,1
"5472",478,0
"5473",319,1
"5474",478,0
"5475",159,0
"5476",319,0
"5477",159,0
"5478",319,0
"5479",638,0
"5480",319,0
"5481",319,0
"5482",308,1
"5483",103,0
"5484",205,0
"5485",103,0
"5486",205,0
"5487",205,0
"5488",205,0
"5489",88,0
"5490",177,1
"5491",265,0
"5492",177,0
"5493",88,0
"5494",354,0
"5495",88,0
"5496",88,0
"5497",177,1
"5498",88,0
"5499",88,1
"5500",177,0
"5501",265,0
"5502",88,0
"5503",177,1
"5504",88,0
"5505",177,0
"5506",177,0
"5507",397,1
"5508",397,0
"5509",265,0
"5510",529,0
"5511",265,0
"5512",132,0
"5513",265,0
"5514",265,0
"5515",529,0
"5516",265,0
"5517",397,1
"5518",132,0
"5519",132,1
"5520",397,0
"5521",265,0
"5522",205,0
"5523",509,0
"5524",170,1
"5525",254,0
"5526",254,0
"5527",170,0
"5528",170,0
"5529",170,0
"5530",170,0
"5531",339,1
"5532",170,0
"5533",170,1
"5534",339,0
"5535",170,0
"5536",205,1
"5537",339,1
"5538",339,0
"5539",848,0
"5540",170,0
"5541",509,0
"5542",509,0
"5543",132,0
"5544",265,0
"5545",265,0
"5546",397,0
"5547",103,0
"5548",103,0
"5549",197,0
"5550",205,0
"5551",103,0
"5552",205,0
"5553",205,0
"5554",296,0
"5555",493,0
"5556",99,0
"5557",205,0
"5558",205,0
"5559",103,0
"5560",197,0
"5561",197,0
"5562",99,0
"5563",99,0
"5564",99,0
"5565",592,0
"5566",312,0
"5567",76,0
"5568",156,0
"5569",151,1
"5570",151,0
"5571",151,0
"5572",76,0
"5573",227,0
"5574",156,0
"5575",156,0
"5576",78,0
"5577",156,0
"5578",78,0
"5579",234,1
"5580",156,1
"5581",76,0
"5582",227,0
"5583",181,0
"5584",362,0
"5585",90,0
"5586",271,1
"5587",151,0
"5588",151,0
"5589",429,0
"5590",151,0
"5591",227,0
"5592",303,0
"5593",151,0
"5594",86,0
"5595",171,0
"5596",257,0
"5597",171,0
"5598",171,0
"5599",257,0
"5600",362,0
"5601",181,1
"5602",181,1
"5603",362,0
"5604",271,0
"5605",171,0
"5606",171,1
"5607",148,0
"5608",148,1
"5609",148,1
"5610",303,0
"5611",303,0
"5612",151,1
"5613",257,0
"5614",257,0
"5615",257,0
"5616",148,0
"5617",148,0
"5618",148,1
"5619",222,0
"5620",181,0
"5621",181,0
"5622",181,0
"5623",78,0
"5624",234,0
"5625",312,0
"5626",78,0
"5627",78,0
"5628",94,0
"5629",94,0
"5630",188,0
"5631",188,0
"5632",94,0
"5633",188,0
"5634",188,0
"5635",188,0
"5636",188,0
"5637",94,0
"5638",283,0
"5639",283,0
"5640",377,0
"5641",377,0
"5642",283,0
"5643",188,0
"5644",94,0
"5645",283,0
"5646",94,0
"5647",188,0
"5648",75,0
"5649",150,0
"5650",150,0
"5651",75,0
"5652",75,0
"5653",227,0
"5654",76,0
"5655",181,0
"5656",271,0
"5657",90,0
"5658",90,0
"5659",181,0
"5660",156,0
"5661",312,0
"5662",156,0
"5663",75,0
"5664",150,0
"5665",150,0
"5666",150,1
"5667",191,0
"5668",191,0
"5669",191,1
"5670",191,1
"5671",191,0
"5672",191,0
"5673",95,0
"5674",191,0
"5675",191,0
"5676",191,0
"5677",191,0
"5678",95,0
"5679",191,0
"5680",191,0
"5681",95,0
"5682",286,0
"5683",286,0
"5684",95,1
"5685",429,0
"5686",171,0
"5687",257,0
"5688",171,0
"5689",257,0
"5690",171,0
"5691",86,0
"5692",80,0
"5693",150,0
"5694",75,0
"5695",226,0
"5696",150,1
"5697",75,0
"5698",150,1
"5699",226,1
"5700",226,1
"5701",75,1
"5702",75,0
"5703",160,0
"5704",80,0
"5705",241,0
"5706",321,0
"5707",160,0
"5708",80,0
"5709",160,1
"5710",438,0
"5711",88,1
"5712",263,0
"5713",88,0
"5714",175,0
"5715",351,0
"5716",175,0
"5717",175,0
"5718",175,0
"5719",175,0
"5720",175,0
"5721",88,0
"5722",263,0
"5723",175,0
"5724",263,0
"5725",175,0
"5726",438,1
"5727",175,1
"5728",263,0
"5729",351,0
"5730",237,0
"5731",222,1
"5732",74,1
"5733",148,0
"5734",74,0
"5735",148,0
"5736",74,0
"5737",74,0
"5738",156,0
"5739",156,1
"5740",156,0
"5741",309,0
"5742",309,1
"5743",309,0
"5744",206,0
"5745",206,0
"5746",103,0
"5747",206,0
"5748",413,0
"5749",167,0
"5750",251,0
"5751",167,0
"5752",84,0
"5753",167,0
"5754",251,0
"5755",84,0
"5756",251,1
"5757",167,0
"5758",167,0
"5759",167,0
"5760",167,0
"5761",167,0
"5762",84,0
"5763",84,0
"5764",167,0
"5765",167,0
"5766",364,0
"5767",364,0
"5768",546,0
"5769",364,0
"5770",182,0
"5771",364,0
"5772",364,0
"5773",364,0
"5774",364,0
"5775",364,0
"5776",364,0
"5777",54,0
"5778",163,0
"5779",109,0
"5780",54,0
"5781",109,0
"5782",54,0
"5783",54,1
"5784",109,0
"5785",109,0
"5786",109,0
"5787",54,0
"5788",217,0
"5789",54,1
"5790",54,0
"5791",144,0
"5792",144,0
"5793",144,0
"5794",216,1
"5795",144,0
"5796",72,0
"5797",144,0
"5798",216,0
"5799",216,0
"5800",222,0
"5801",296,0
"5802",222,0
"5803",148,0
"5804",370,0
"5805",74,1
"5806",325,0
"5807",191,1
"5808",95,1
"5809",81,0
"5810",244,0
"5811",163,0
"5812",103,0
"5813",206,0
"5814",160,1
"5815",321,0
"5816",401,0
"5817",160,1
"5818",80,0
"5819",160,0
"5820",80,1
"5821",80,0
"5822",160,0
"5823",160,0
"5824",144,0
"5825",216,0
"5826",144,1
"5827",216,0
"5828",144,1
"5829",72,0
"5830",216,1
"5831",237,0
"5832",546,0
"5833",546,0
"5834",244,0
"5835",81,0
"5836",163,0
"5837",163,0
"5838",364,0
"5839",546,0
"5840",182,0
"5841",364,0
"5842",364,0
"5843",364,0
"5844",364,0
"5845",79,0
"5846",158,0
"5847",163,0
"5848",163,0
"5849",79,0
"5850",158,0
"5851",79,0
"5852",158,0
"5853",158,0
"5854",158,0
"5855",158,0
"5856",237,0
"5857",237,0
"5858",244,0
"5859",81,0
"5860",158,0
"5861",79,0
"5862",206,0
"5863",206,0
"5864",413,0
"5865",163,0
"5866",163,1
"5867",317,0
"5868",396,0
"5869",79,0
"5870",317,0
"5871",309,0
"5872",413,0
"5873",163,0
"5874",103,0
"5875",325,0
"5876",244,0
"5877",163,0
"5878",244,0
"5879",206,0
"5880",413,0
"5881",413,0
"5882",345,1
"5883",230,0
"5884",230,0
"5885",230,0
"5886",115,0
"5887",210,0
"5888",111,0
"5889",230,0
"5890",230,0
"5891",345,0
"5892",115,0
"5893",99,0
"5894",222,0
"5895",493,0
"5896",493,0
"5897",222,1
"5898",420,0
"5899",280,0
"5900",99,0
"5901",99,0
"5902",99,0
"5903",99,0
"5904",222,0
"5905",222,0
"5906",111,0
"5907",334,0
"5908",222,0
"5909",778,0
"5910",222,0
"5911",111,1
"5912",192,0
"5913",192,0
"5914",129,0
"5915",129,0
"5916",388,0
"5917",129,0
"5918",115,0
"5919",345,0
"5920",460,0
"5921",115,0
"5922",460,1
"5923",345,0
"5924",230,0
"5925",230,0
"5926",230,1
"5927",192,1
"5928",345,0
"5929",345,1
"5930",288,0
"5931",286,0
"5932",286,0
"5933",286,1
"5934",572,1
"5935",222,0
"5936",445,0
"5937",222,0
"5938",445,0
"5939",111,0
"5940",556,0
"5941",111,0
"5942",445,0
"5943",111,0
"5944",286,0
"5945",286,0
"5946",286,0
"5947",143,0
"5948",470,1
"5949",235,0
"5950",235,0
"5951",352,0
"5952",352,1
"5953",235,1
"5954",384,0
"5955",192,0
"5956",192,0
"5957",96,0
"5958",288,0
"5959",192,0
"5960",384,0
"5961",96,0
"5962",288,0
"5963",576,0
"5964",192,0
"5965",192,1
"5966",288,0
"5967",90,0
"5968",90,0
"5969",181,1
"5970",90,0
"5971",90,0
"5972",181,0
"5973",181,1
"5974",181,0
"5975",286,0
"5976",429,0
"5977",143,1
"5978",286,0
"5979",286,0
"5980",286,1
"5981",286,0
"5982",286,0
"5983",286,0
"5984",280,0
"5985",280,0
"5986",140,0
"5987",280,0
"5988",140,0
"5989",140,0
"5990",420,0
"5991",280,0
"5992",140,0
"5993",109,0
"5994",109,0
"5995",436,0
"5996",327,0
"5997",218,0
"5998",109,0
"5999",109,0
"6000",218,0
"6001",763,0
"6002",218,0
"6003",218,1
"6004",164,0
"6005",164,0
"6006",164,0
"6007",246,1
"6008",246,0
"6009",82,0
"6010",246,1
"6011",164,0
"6012",82,0
"6013",164,0
"6014",164,1
"6015",164,0
"6016",164,0
"6017",164,0
"6018",164,0
"6019",91,1
"6020",182,1
"6021",91,0
"6022",182,0
"6023",91,0
"6024",182,0
"6025",91,1
"6026",273,0
"6027",182,0
"6028",364,0
"6029",182,1
"6030",273,0
"6031",182,0
"6032",182,0
"6033",91,1
"6034",182,0
"6035",182,0
"6036",91,0
"6037",91,0
"6038",128,0
"6039",255,1
"6040",255,0
"6041",128,0
"6042",128,0
"6043",128,1
"6044",255,0
"6045",128,0
"6046",383,0
"6047",383,1
"6048",383,0
"6049",192,0
"6050",192,0
"6051",120,0
"6052",241,0
"6053",361,1
"6054",120,0
"6055",361,0
"6056",481,0
"6057",241,1
"6058",361,0
"6059",241,0
"6060",481,0
"6061",241,0
"6062",361,1
"6063",241,0
"6064",120,0
"6065",361,0
"6066",120,1
"6067",241,1
"6068",475,0
"6069",237,0
"6070",119,0
"6071",119,0
"6072",593,1
"6073",356,0
"6074",119,0
"6075",235,0
"6076",235,0
"6077",352,0
"6078",352,0
"6079",117,0
"6080",235,0
"6081",117,0
"6082",235,1
"6083",235,0
"6084",235,0
"6085",470,0
"6086",235,0
"6087",223,0
"6088",223,1
"6089",223,0
"6090",223,0
"6091",223,1
"6092",445,0
"6093",445,0
"6094",445,0
"6095",557,0
"6096",280,0
"6097",140,1
"6098",420,0
"6099",280,0
"6100",420,0
"6101",420,0
"6102",280,1
"6103",280,1
"6104",280,0
"6105",311,0
"6106",207,0
"6107",621,0
"6108",104,0
"6109",104,0
"6110",104,0
"6111",104,0
"6112",104,0
"6113",621,0
"6114",207,0
"6115",207,1
"6116",104,0
"6117",311,0
"6118",99,0
"6119",99,0
"6120",197,0
"6121",99,1
"6122",99,0
"6123",197,1
"6124",99,0
"6125",99,0
"6126",99,0
"6127",197,1
"6128",99,0
"6129",197,0
"6130",95,0
"6131",293,0
"6132",293,1
"6133",196,0
"6134",293,1
"6135",196,0
"6136",98,0
"6137",196,0
"6138",196,0
"6139",293,0
"6140",196,0
"6141",391,0
"6142",196,1
"6143",98,0
"6144",391,0
"6145",98,1
"6146",293,0
"6147",196,0
"6148",293,0
"6149",196,1
"6150",320,0
"6151",213,0
"6152",320,0
"6153",213,0
"6154",213,0
"6155",213,0
"6156",426,0
"6157",213,0
"6158",107,1
"6159",213,0
"6160",213,0
"6161",320,1
"6162",213,1
"6163",107,0
"6164",213,0
"6165",320,0
"6166",213,0
"6167",213,1
"6168",213,0
"6169",102,0
"6170",204,1
"6171",102,1
"6172",102,1
"6173",306,0
"6174",102,0
"6175",102,0
"6176",408,0
"6177",306,0
"6178",102,1
"6179",306,1
"6180",204,0
"6181",102,1
"6182",204,0
"6183",204,0
"6184",204,0
"6185",306,0
"6186",510,0
"6187",204,0
"6188",204,0
"6189",408,0
"6190",204,0
"6191",102,0
"6192",306,0
"6193",204,1
"6194",102,0
"6195",408,0
"6196",204,0
"6197",102,1
"6198",115,0
"6199",115,1
"6200",345,1
"6201",345,0
"6202",115,1
"6203",345,0
"6204",575,1
"6205",230,0
"6206",230,0
"6207",230,1
"6208",345,1
"6209",345,0
"6210",230,0
"6211",230,0
"6212",230,0
"6213",230,0
"6214",230,0
"6215",230,1
"6216",119,0
"6217",239,1
"6218",358,0
"6219",478,0
"6220",239,0
"6221",239,0
"6222",239,0
"6223",597,0
"6224",597,0
"6225",478,1
"6226",358,0
"6227",239,0
"6228",119,0
"6229",597,0
"6230",239,1
"6231",239,0
"6232",239,0
"6233",119,0
"6234",239,1
"6235",179,0
"6236",179,0
"6237",359,0
"6238",179,0
"6239",90,1
"6240",269,0
"6241",179,0
"6242",179,0
"6243",269,0
"6244",90,0
"6245",179,0
"6246",90,0
"6247",359,1
"6248",179,1
"6249",179,1
"6250",179,1
"6251",92,0
"6252",92,0
"6253",92,0
"6254",184,1
"6255",92,0
"6256",184,1
"6257",277,1
"6258",184,1
"6259",184,0
"6260",184,1
"6261",184,0
"6262",184,0
"6263",184,1
"6264",369,1
"6265",184,0
"6266",177,0
"6267",177,0
"6268",177,1
"6269",177,0
"6270",177,0
"6271",354,1
"6272",177,0
"6273",177,0
"6274",177,1
"6275",177,0
"6276",89,0
"6277",177,0
"6278",177,0
"6279",266,0
"6280",177,1
"6281",177,0
"6282",177,0
"6283",354,0
"6284",171,0
"6285",85,0
"6286",427,0
"6287",342,0
"6288",171,0
"6289",256,0
"6290",171,0
"6291",171,0
"6292",85,0
"6293",85,0
"6294",85,1
"6295",85,0
"6296",513,0
"6297",85,0
"6298",171,0
"6299",85,1
"6300",171,0
"6301",256,0
"6302",256,0
"6303",171,0
"6304",171,1
"6305",604,0
"6306",173,1
"6307",86,0
"6308",345,0
"6309",259,0
"6310",259,1
"6311",345,0
"6312",173,1
"6313",173,0
"6314",345,0
"6315",259,0
"6316",173,0
"6317",86,0
"6318",173,0
"6319",259,0
"6320",173,0
"6321",173,1
"6322",259,0
"6323",175,1
"6324",263,0
"6325",175,1
"6326",88,0
"6327",175,0
"6328",263,0
"6329",350,1
"6330",350,0
"6331",263,0
"6332",175,1
"6333",175,1
"6334",175,0
"6335",175,0
"6336",263,0
"6337",88,1
"6338",701,1
"6339",223,0
"6340",223,0
"6341",223,0
"6342",223,1
"6343",223,0
"6344",223,0
"6345",223,0
"6346",223,0
"6347",223,0
"6348",111,0
"6349",445,0
"6350",109,1
"6351",218,0
"6352",218,0
"6353",109,0
"6354",327,1
"6355",109,0
"6356",218,1
"6357",229,1
"6358",152,1
"6359",76,1
"6360",229,1
"6361",229,1
"6362",256,1
"6363",682,1
"6364",171,0
"6365",171,1
"6366",85,0
"6367",85,0
"6368",171,0
"6369",256,1
"6370",171,1
"6371",171,0
"6372",256,0
"6373",171,1
"6374",85,1
"6375",85,0
"6376",171,1
"6377",171,0
"6378",171,0
"6379",171,1
"6380",341,0
"6381",155,0
"6382",77,0
"6383",542,1
"6384",232,0
"6385",155,0
"6386",232,1
"6387",155,1
"6388",77,0
"6389",155,0
"6390",77,0
"6391",155,0
"6392",77,0
"6393",155,0
"6394",542,0
"6395",155,1
"6396",77,0
"6397",77,1
"6398",155,0
"6399",387,0
"6400",179,1
"6401",179,0
"6402",179,0
"6403",358,0
"6404",269,1
"6405",358,1
"6406",179,0
"6407",358,0
"6408",179,0
"6409",179,1
"6410",179,1
"6411",269,1
"6412",179,1
"6413",179,0
"6414",269,0
"6415",179,0
"6416",90,0
"6417",179,0
"6418",179,0
"6419",358,0
"6420",448,1
"6421",251,0
"6422",84,0
"6423",167,0
"6424",167,0
"6425",167,0
"6426",167,0
"6427",167,0
"6428",251,1
"6429",167,0
"6430",167,0
"6431",334,0
"6432",334,0
"6433",167,0
"6434",251,0
"6435",251,0
"6436",84,0
"6437",334,0
"6438",167,0
"6439",237,0
"6440",119,1
"6441",475,0
"6442",356,1
"6443",237,0
"6444",119,0
"6445",237,0
"6446",322,0
"6447",215,0
"6448",107,0
"6449",430,0
"6450",107,0
"6451",215,0
"6452",215,0
"6453",430,0
"6454",215,0
"6455",215,0
"6456",537,0
"6457",215,0
"6458",215,0
"6459",215,1
"6460",537,0
"6461",215,0
"6462",107,0
"6463",311,0
"6464",104,0
"6465",207,0
"6466",104,1
"6467",207,1
"6468",311,0
"6469",92,1
"6470",183,0
"6471",183,1
"6472",275,0
"6473",275,0
"6474",92,1
"6475",381,0
"6476",95,1
"6477",95,1
"6478",95,0
"6479",95,0
"6480",95,0
"6481",95,1
"6482",572,0
"6483",95,0
"6484",286,1
"6485",95,1
"6486",191,0
"6487",191,0
"6488",286,1
"6489",381,0
"6490",95,0
"6491",95,0
"6492",95,1
"6493",95,0
"6494",569,0
"6495",1138,0
"6496",854,0
"6497",569,1
"6498",854,0
"6499",259,0
"6500",518,0
"6501",302,0
"6502",151,0
"6503",302,0
"6504",151,0
"6505",151,0
"6506",302,0
"6507",302,1
"6508",302,0
"6509",151,0
"6510",151,0
"6511",151,0
"6512",151,0
"6513",603,1
"6514",302,1
"6515",151,0
"6516",302,1
"6517",151,0
"6518",302,0
"6519",192,0
"6520",200,0
"6521",200,0
"6522",200,0
"6523",300,1
"6524",400,0
"6525",300,1
"6526",400,0
"6527",200,1
"6528",300,0
"6529",200,0
"6530",100,0
"6531",200,0
"6532",200,0
"6533",400,0
"6534",142,0
"6535",214,0
"6536",142,0
"6537",214,0
"6538",214,0
"6539",142,0
"6540",142,0
"6541",214,0
"6542",71,0
"6543",210,0
"6544",210,0
"6545",210,0
"6546",105,0
"6547",210,0
"6548",315,0
"6549",210,0
"6550",315,1
"6551",210,0
"6552",315,0
"6553",315,0
"6554",210,1
"6555",210,0
"6556",315,0
"6557",210,0
"6558",315,1
"6559",210,0
"6560",210,0
"6561",105,1
"6562",181,1
"6563",90,0
"6564",181,0
"6565",90,0
"6566",181,0
"6567",181,1
"6568",90,0
"6569",181,0
"6570",90,0
"6571",181,1
"6572",90,0
"6573",181,0
"6574",271,1
"6575",263,0
"6576",263,0
"6577",656,0
"6578",394,0
"6579",263,0
"6580",525,0
"6581",394,0
"6582",263,1
"6583",131,0
"6584",131,0
"6585",394,0
"6586",394,0
"6587",525,0
"6588",394,0
"6589",394,0
"6590",131,0
"6591",525,0
"6592",603,1
"6593",452,0
"6594",452,1
"6595",151,0
"6596",452,0
"6597",151,0
"6598",754,0
"6599",301,1
"6600",151,1
"6601",452,0
"6602",452,0
"6603",452,0
"6604",301,0
"6605",151,0
"6606",452,0
"6607",129,0
"6608",259,0
"6609",259,0
"6610",259,1
"6611",259,0
"6612",518,1
"6613",259,0
"6614",259,0
"6615",518,0
"6616",388,0
"6617",259,0
"6618",259,0
"6619",129,0
"6620",159,0
"6621",238,0
"6622",79,0
"6623",79,0
"6624",79,0
"6625",238,0
"6626",159,0
"6627",238,1
"6628",79,0
"6629",159,0
"6630",159,0
"6631",317,0
"6632",159,0
"6633",238,0
"6634",159,1
"6635",159,0
"6636",200,0
"6637",200,0
"6638",300,0
"6639",500,1
"6640",300,1
"6641",198,0
"6642",198,1
"6643",297,0
"6644",198,0
"6645",99,0
"6646",99,0
"6647",99,1
"6648",198,1
"6649",396,0
"6650",198,1
"6651",99,0
"6652",99,0
"6653",187,0
"6654",280,0
"6655",187,0
"6656",187,1
"6657",187,0
"6658",255,0
"6659",1021,0
"6660",383,1
"6661",255,1
"6662",128,0
"6663",255,0
"6664",71,0
"6665",142,0
"6666",71,0
"6667",142,0
"6668",356,0
"6669",71,0
"6670",142,1
"6671",142,0
"6672",214,0
"6673",71,0
"6674",214,0
"6675",297,0
"6676",396,0
"6677",297,0
"6678",198,0
"6679",198,1
"6680",198,1
"6681",163,0
"6682",163,0
"6683",82,0
"6684",245,1
"6685",163,0
"6686",163,0
"6687",490,0
"6688",163,0
"6689",163,0
"6690",163,0
"6691",327,0
"6692",163,0
"6693",163,0
"6694",327,0
"6695",163,0
"6696",163,0
"6697",163,0
"6698",187,1
"6699",187,1
"6700",280,1
"6701",187,0
"6702",93,0
"6703",263,0
"6704",263,0
"6705",263,0
"6706",175,0
"6707",610,0
"6708",76,1
"6709",457,0
"6710",152,0
"6711",457,0
"6712",229,0
"6713",152,0
"6714",152,1
"6715",76,0
"6716",152,0
"6717",305,1
"6718",229,0
"6719",305,0
"6720",152,0
"6721",161,0
"6722",81,1
"6723",161,0
"6724",161,0
"6725",999,0
"6726",400,0
"6727",300,0
"6728",200,0
"6729",400,1
"6730",400,0
"6731",200,0
"6732",100,0
"6733",200,1
"6734",200,0
"6735",200,0
"6736",200,0
"6737",100,0
"6738",163,0
"6739",163,1
"6740",238,0
"6741",100,0
"6742",200,0
"6743",183,0
"6744",187,0
"6745",242,0
"6746",81,1
"6747",161,0
"6748",81,0
"6749",81,0
"6750",161,1
"6751",161,0
"6752",242,0
"6753",81,0
"6754",81,0
"6755",161,1
"6756",161,0
"6757",323,1
"6758",161,0
"6759",81,0
"6760",161,0
"6761",189,0
"6762",284,0
"6763",284,0
"6764",189,0
"6765",189,1
"6766",95,0
"6767",95,0
"6768",284,0
"6769",189,1
"6770",142,0
"6771",285,1
"6772",285,0
"6773",569,1
"6774",569,0
"6775",854,1
"6776",569,0
"6777",569,1
"6778",200,0
"6779",100,0
"6780",300,0
"6781",189,0
"6782",379,0
"6783",568,1
"6784",379,0
"6785",187,0
"6786",93,1
"6787",280,0
"6788",280,0
"6789",280,1
"6790",187,0
"6791",187,1
"6792",189,1
"6793",568,0
"6794",142,0
"6795",71,0
"6796",285,0
"6797",142,0
"6798",189,0
"6799",189,0
"6800",379,0
"6801",142,0
"6802",214,0
"6803",71,0
"6804",142,0
"6805",356,0
"6806",142,0
"6807",183,0
"6808",183,0
"6809",92,0
"6810",142,0
"6811",142,0
"6812",275,1
"6813",92,1
"6814",183,0
"6815",183,0
"6816",92,0
"6817",641,0
"6818",92,0
"6819",92,0
"6820",214,0
"6821",142,0
"6822",71,0
"6823",142,0
"6824",400,0
"6825",200,0
"6826",200,0
"6827",200,0
"6828",141,0
"6829",70,0
"6830",141,0
"6831",62,0
"6832",141,0
"6833",70,0
"6834",141,0
"6835",141,0
"6836",211,0
"6837",141,0
"6838",215,0
"6839",70,0
"6840",281,0
"6841",108,0
"6842",323,0
"6843",215,0
"6844",215,0
"6845",431,0
"6846",646,0
"6847",323,0
"6848",215,0
"6849",538,0
"6850",215,1
"6851",108,0
"6852",308,0
"6853",62,1
"6854",123,0
"6855",123,0
"6856",123,0
"6857",123,0
"6858",200,0
"6859",100,0
"6860",200,0
"6861",200,0
"6862",300,0
"6863",214,0
"6864",214,1
"6865",100,0
"6866",300,0
"6867",100,1
"6868",300,1
"6869",200,1
"6870",500,0
"6871",300,0
"6872",200,0
"6873",200,0
"6874",200,0
"6875",108,0
"6876",215,0
"6877",323,1
"6878",108,0
"6879",108,0
"6880",108,0
"6881",215,0
"6882",646,0
"6883",430,0
"6884",430,0
"6885",430,0
"6886",646,0
"6887",430,0
"6888",430,0
"6889",430,0
"6890",123,0
"6891",185,1
"6892",68,0
"6893",136,0
"6894",68,0
"6895",136,0
"6896",68,0
"6897",136,0
"6898",68,0
"6899",68,0
"6900",123,0
"6901",247,0
"6902",185,0
"6903",123,0
"6904",123,1
"6905",214,0
"6906",214,0
"6907",107,0
"6908",214,1
"6909",322,1
"6910",107,0
"6911",214,1
"6912",107,0
"6913",214,0
"6914",215,0
"6915",430,0
"6916",215,0
"6917",430,0
"6918",430,1
"6919",430,1
"6920",430,1
"6921",430,0
"6922",430,0
"6923",430,0
"6924",238,0
"6925",238,0
"6926",477,0
"6927",136,0
"6928",136,0
"6929",204,1
"6930",136,0
"6931",136,0
"6932",272,0
"6933",272,0
"6934",272,0
"6935",272,0
"6936",272,0
"6937",272,1
"6938",272,0
"6939",544,0
"6940",272,0
"6941",272,0
"6942",272,0
"6943",272,1
"6944",544,0
"6945",62,0
"6946",185,0
"6947",123,0
"6948",123,0
"6949",77,0
"6950",232,1
"6951",77,0
"6952",309,0
"6953",77,0
"6954",155,0
"6955",155,0
"6956",155,0
"6957",232,0
"6958",309,0
"6959",155,0
"6960",155,0
"6961",155,0
"6962",155,0
"6963",155,0
"6964",232,0
"6965",77,0
"6966",408,0
"6967",544,0
"6968",272,0
"6969",272,0
